日期,測站,測項,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2014/01/18,淡水,CO,0.31,0.42,0.29,0.25,0.23,0.33,0.53,0.78,0.38,0.51,0.64,0.64,0.6,0.57,0.58,0.57,0.58,0.62,0.58,0.53,0.53,0.63,0.52,0.46
2014/01/18,淡水,NO,1.1,1.4,0.5,1.1,1.1,1.5,3.2,9.4,2.1,1.9,2,1.8,1.6,1.6,1.5,1.2,1.2,1.4,1.4,1.3,1.2,1.5,1.7,1.2
2014/01/18,淡水,NO2,11,17,11,7.8,8.8,14,23,32,12,11,12,14,14,13,12,12,13,15,15,13,13,22,12,8.3
2014/01/18,淡水,NOx,12,19,12,8.9,9.9,15,26,41,14,13,14,16,15,14,14,13,14,16,16,14,14,23,14,9.5
2014/01/18,淡水,O3,35,20,24,27,27,24,18,14,44,46,50,56,68,74,77,76,73,70,64,60,57,38,49,53
2014/01/18,淡水,PM10,22,23,31,28,24,27,37,48,60,93,136,154,155,152,147,150,154,152,139,121,109,100,95,95
2014/01/18,淡水,PM2.5,14,14,12,13,16,16,17,23,33,48,73,89,90,86,86,90,89,89,83,70,62,60,56,55
2014/01/18,淡水,SO2,1.2,1.1,1.1,1.1,1.2,3.5,5.3,5.4,3.7,8.2,9.7,10,10,9.4,9.7,9,8.9,9,8,7.4,7.3,5.2,5.2,5.6
2014/01/18,淡水,UVB,0,0,0,0,0,0,0,0.1,0.8,1.5,2.4,3,3.1,2.7,1.7,0.8,0.2,0,0,0,0,0,0,0
2014/01/19,淡水,CO,0.44,0.38,0.34,0.28,0.29,0.27,0.29,0.32,0.31,0.28,0.3,0.29,0.26,0.24,0.23,0.22,0.24,0.27,0.27,0.24,0.23,0.24,0.36,0.73
2014/01/19,淡水,NO,1,0.8,1,0.9,1.3,1.3,1.4,1.5,1.4,1.7,1.6,1.5,1.7,1.4,1.6,1.5,1.4,1.2,1.2,1.3,1.3,1.3,1.4,6
2014/01/19,淡水,NO2,8,6.1,5.3,3.8,4.2,3.7,5.2,6.8,7.2,5.3,5.3,4.7,4,3.9,4.1,3.5,4.5,5.9,6.1,4,3.9,4.8,14,40
2014/01/19,淡水,NOx,9,6.9,6.2,4.8,5.5,5,6.5,8.3,8.6,7,7,6.2,5.7,5.4,5.7,5,5.9,7.1,7.3,5.3,5.2,6.1,15,46
2014/01/19,淡水,O3,48,48,47,46,45,45,43,42,41,45,46,46,47,48,47,46,46,43,42,44,44,42,29,4.7
2014/01/19,淡水,PM10,94,83,73,64,59,54,50,56,57,51,54,59,55,49,43,40,40,42,42,38,35,37,40,48
2014/01/19,淡水,PM2.5,55,49,40,33,32,30,26,27,29,28,31,33,26,22,21,19,17,16,13,13,14,18,20,25
2014/01/19,淡水,SO2,4.6,3.9,3.5,2.7,2.7,2.8,3.7,3.4,3.7,2.3,3,2.5,2.1,1.8,1.7,1.5,1.6,1.6,1.5,1.5,1.5,1.5,1.7,2.6
2014/01/19,淡水,UVB,0,0,0,0,0,0,0,0.1,0.7,2.1,3.4,4.5,4.5,3.9,2.5,1.2,0.3,0,0,0,0,0,0,0
2014/01/20,淡水,CO,0.78,0.59,0.64,0.44,0.46,0.44,0.61,0.87,1.13,0.97,0.87,0.42,0.37,0.34,0.32,0.3,0.32,0.4,0.49,0.51,0.5,0.51,0.54,0.53
2014/01/20,淡水,NO,8.9,2.5,2.4,1.5,1.6,3.2,13,28,51,23,14,3.1,2.5,2.4,2.1,1.7,1.8,2.2,1.8,1.8,1.7,1.4,1.2,1.4
2014/01/20,淡水,NO2,40,33,34,16,20,23,27,28,36,41,41,14,9.3,7.7,6,6.5,7.8,11,9,7.7,6.8,7.3,7.4,8
2014/01/20,淡水,NOx,49,35,37,18,22,26,40,56,87,64,55,17,12,10,8.1,8.2,9.6,13,11,9.5,8.5,8.6,8.6,9.4
2014/01/20,淡水,O3,4.6,8.2,6,18,12,7.4,4.3,3.4,4.2,11,25,44,43,43,46,44,40,36,46,52,54,56,54,50
2014/01/20,淡水,PM10,48,45,46,42,40,39,44,55,64,79,100,99,81,61,50,49,48,49,67,97,114,121,126,131
2014/01/20,淡水,PM2.5,24,20,20,21,22,21,24,25,30,45,57,55,40,31,29,28,26,27,39,50,58,59,60,66
2014/01/20,淡水,SO2,2.9,2.5,3.1,2.8,3.5,5.1,3.5,4.6,6.4,8.3,9.5,6.7,3.3,2.5,2.3,2.1,1.8,2,4,4.3,4.9,6.7,7.4,8.2
2014/01/20,淡水,UVB,0,0,0,0,0,0,0,0.2,0.8,2,3.3,4.1,3,2,1.6,0.3,0.1,0,0,0,0,0,0,0
2014/01/21,淡水,CO,0.46,0.45,0.54,0.53,0.58,0.67,0.67,0.58,0.55,0.54,0.53,0.49,0.41,0.38#,0.36,0.33,0.32,0.36,0.34,0.3,0.29,0.25,0.22,0.23
2014/01/21,淡水,NO,1.3,1.4,1.1,1.2,1.2,1.3,1.4,2.1,2,2.1,,,,-0.1#,0.7,0.8,0.6,0.6,0.4,0.6,0.6,0.6,0.5,0.2
2014/01/21,淡水,NO2,6.9,6,7.1,8,8.5,10,11,11,11,10,,,,8.4#,6.8,6.5,7.8,9.1,9.7,7.7,7.1,6.8,5.2,5.1
2014/01/21,淡水,NOx,8.2,7.4,8.2,9.2,9.7,12,13,13,13,13,,,,8.3#,7.5,7.3,8.4,9.8,10,8.3,7.7,7.5,5.8,5.4
2014/01/21,淡水,O3,50,49,45,41,38,34,32,32,32,34,,,0#,47#,48,47,45,45,43,43,42,41,43,41
2014/01/21,淡水,PM10,127,125,142,161,159,166,187,193,181,175,174,164,142,122,112,101,87,84,90,87,77,64,53,48
2014/01/21,淡水,PM2.5,58,51,60,-2#,63,75,84,71,57,58,59,52,45,40,37,33,27,26,26,24,19,16,11,9
2014/01/21,淡水,SO2,8.6,7.8,10,10,9.2,9.2,9.6,8,7.3,7.5,,,4.5#,4.2#,2.7,2.2,1.7,3.2,3.1,3.4,3.2,2.9,3.1,3.7
2014/01/21,淡水,UVB,0,0,0,0,0,0,0,0,0.2,0.3,0.5,0.7,1.4,1.4,1.3,0.7,0.2,0,0,0,0,0,0,0
2014/01/22,淡水,CO,0.23,0.22,0.21,0.19,0.21,0.22,0.25,0.32,0.27,0.24,0.23,0.22,0.21,0.22,0.22,0.22,0.24,0.4,0.7,0.56,0.46,0.43,0.24,0.26
2014/01/22,淡水,NO,0.3,0.4,0.4,0.5,0.4,0.6,0.8,2,2.4,1.7,2,1.8,1.6,1.6,1.5#,2.1#,1.4,1.7,6.5,5.6,3.5,3.4,1.7,1.7
2014/01/22,淡水,NO2,5.7,5.4,5,3.4,5.6,7,8.6,10,8.5,5,5,3.4,3,3,2.9#,4#,6.6,16,26,24,20,17,8.4,9.5
2014/01/22,淡水,NOx,6,5.8,5.4,3.9,6,7.6,9.4,12,11,6.7,7,5.2,4.6,4.6,4.4#,6.1#,7.9,17,33,30,24,20,10,11
2014/01/22,淡水,O3,39,38,39,37,32,30,31,30,34,37,37,40,44,44,45,43,42,28,12,15,16,20,33,30
2014/01/22,淡水,PM10,51,54,53,46,38,38,45,53,46,43,46,43,42,42,,,35,33,32,34,27,23,24,20
2014/01/22,淡水,PM2.5,14,16,16,16,13,12,14,20,20,18,20,19,20,20,,,14,14,18,15,6,9,12,9
2014/01/22,淡水,SO2,3.8,3.7,3.1,2.6,2.3,3.3,2.3,2.2,2,1.8,1.7,1.6,1.4,1.6,1.4,1,1.3,1.5,1.6,1.6,1.4,1.5,1.6,1.5
2014/01/22,淡水,UVB,0,0,0,0,0,0,0,0.2,0.9,1.7,2.1,3,3.9,2.7,1.8,0.9,0.3,0,0,0,0,0,0,0
2014/01/23,淡水,CO,0.22,0.17,0.13,0.14,0.15,0.15,0.21,0.38,0.45,0.17,0.16,0.15,0.15,0.15,0.15,0.15,0.16,0.21,0.21,0.15,0.14,0.15,0.14,0.13
2014/01/23,淡水,NO,1.4,1.3,1.3,0.8,0.6,0.7,1.2,4.5,7.6,2.2,1.7,1.8,1.3,1.6,1.5,1.3,1.8,1.4,1.2,1.2,1,0.8,0.9,1
2014/01/23,淡水,NO2,7.6,4.4,1.7,1.5,2.6,3.4,10,22,19,4.2,4.4,3.9,3,3.7,3.4,4.4,5.3,7.2,6.2,3.4,2.6,2.9,2.7,2.3
2014/01/23,淡水,NOx,9.1,5.7,3,2.3,3.2,4.2,12,26,27,6.5,6.1,5.7,4.3,5.3,5,5.8,7.1,8.6,7.5,4.6,3.6,3.7,3.6,3.3
2014/01/23,淡水,O3,30,33,39,38,35,37,29,19,22,37,39,40,42,42,42,42,41,37,40,43,42,41,41,41
2014/01/23,淡水,PM10,16,12,12,15,12,12,16,20,23,21,20,17,13,12,20,26,18,16,17,17,15,12,9,9
2014/01/23,淡水,PM2.5,7,7,6,8,9,9,7,6,7,9,7,6,6,9,11,8,8,8,9,10,7,6,7,7
2014/01/23,淡水,SO2,1.5,1.5,1.3,1.4,1.4,1.7,2,2.7,2.9,2.3,1.8,1.9,2,2.5,2.3,2.1,2.2,2.1,1.9,1.5,1.3,1.4,1.3,1.2
2014/01/23,淡水,UVB,0,0,0,0,0,0,0,0.2,0.9,2.1,3.8,4.9,5,4.2,2.8,1.3,0.3,0,0,0,0,0,0,0
2014/01/24,淡水,CO,0.12,0.11,0.11,0.19,0.29,0.22,0.21,0.19,0.19,0.29,0.56,0.25,0.26,0.28,0.18,0.17,0.17,0.3,0.76,0.8,0.86,0.7,0.87,1.13
2014/01/24,淡水,NO,1.1,0.8,0.8,1.7,1.5,1.5,1.6,1.8,1.8,3.7,13,4.2,4.2,3.9,2.4,1.6,1.5,1.3,3.8,4.4,9.2,5.7,7.8,23
2014/01/24,淡水,NO2,1.9,1.6,1.2,14,19,12,12,5.4,5.3,12,36,15,15,16,7,6.1,8.9,17,38,41,45,39,46,49
2014/01/24,淡水,NOx,3,2.4,2,16,21,14,13,7.2,7.1,16,49,19,19,20,9.4,7.7,10,18,42,46,54,45,54,72
2014/01/24,淡水,O3,42,42,42,28,18,28,28,35,35,35,28,43,47,48,55,57,54,41,16,12,8.8,11,6.1,2.9
2014/01/24,淡水,PM10,13,12,12,12,13,16,13,13,18,18,37,49,49,54,46,39,38,42,46,56,64,50,48,59
2014/01/24,淡水,PM2.5,7,8,8,7,8,8,8,7,5,7,20,27,28,27,22,22,23,22,26,32,30,24,24,30
2014/01/24,淡水,SO2,1.3,1.6,1.6,2.5,2.9,2.5,2.2,2,2.2,2.4,7.7,5.2,4.3,5.4,3.5,3.2,3.3,4.1,3.8,4.2,4.7,4.1,4.7,4.9
2014/01/24,淡水,UVB,0,0,0,0,0,0,0,0.2,0.9,2.5,3.8,4.7,4.6,3.7,2.4,1.1,0.3,0,0,0,0,0,0,0
2014/01/25,淡水,CO,1.27,1.36,1.63,1.58,1.19,0.96,0.81,0.79,0.71,0.84,0.82,0.79,0.33,0.21,0.23,0.16,0.17,0.64,0.81,0.71,0.59,0.84,0.8,0.95
2014/01/25,淡水,NO,31,37,57,62,45,27,23,27,21,19,15,10,6.4,6.1,6.6,5.4,5.3,9.4,8.1,10,7.2,14,12,25
2014/01/25,淡水,NO2,51,50,53,52,47,41,37,33,31,40,45,43,17,14,19,11,15,34,35,35,30,36,35,44
2014/01/25,淡水,NOx,82,87,110,114,92,68,60,61,52,59,60,53,23,20,26,17,21,44,43,45,37,50,47,69
2014/01/25,淡水,O3,2.9,2.7,3.4,3.4,2.8,2.6,2.7,4.6,9.3,16,27,47,57,51,60,56,50,26,17,13,14,6.1,6.8,3.2
2014/01/25,淡水,PM10,62,66,78,87,82,67,57,54,46,48,59,64,54,42,49,54,45,43,48,46,35,35,39,40
2014/01/25,淡水,PM2.5,30,33,42,46,43,37,33,28,20,24,34,34,27,19,22,25,18,19,26,26,21,22,20,21
2014/01/25,淡水,SO2,4.5,4.3,11,10,8,5.6,4.6,3.9,2.6,2.6,2.8,3.6,2.8,3.5,4.9,2.5,2.1,1.9,1.5,1.3,1.2,1.7,1.5,2.6
2014/01/25,淡水,UVB,0,0,0,0,0,0,0,0.2,0.9,2.4,3.8,4.9,5.2,4.4,2.8,1.3,0.4,0,0,0,0,0,0,0
2014/01/26,淡水,CO,1.03,0.97,0.53,0.51,0.68,0.55,0.41,0.4,0.39,0.4,0.41,0.43,0.47,0.47,0.43,0.41,0.34,0.24,0.22,0.22,0.21,0.2,0.18,0.15
2014/01/26,淡水,NO,32,29,17,1.5,0.9,0.7,0.9,1.1,1.1,1,1.2,1.1,1.2,1.1,1.1,1,1,1,0.9,1,0.9,0.8,1,1
2014/01/26,淡水,NO2,45,43,27,14,13,8.3,7.3,8,8.4,8.4,7.3,8,7.7,8.6,7.6,7.4,6.4,5.5,4.8,5.1,4.3,4,3.4,2.9
2014/01/26,淡水,NOx,77,72,44,16,14,9,8.2,9.1,9.4,9.4,8.4,9,8.9,9.7,8.7,8.4,7.4,6.5,5.7,6.1,5.2,4.8,4.4,3.9
2014/01/26,淡水,O3,2.7,2.5,28,41,37,46,52,53,53,56,60,60,60,58,52,56,52,48,47,47,47,46,45,44
2014/01/26,淡水,PM10,55,56,44,87,174,186,138,112,109,115,117,114,116,120,119,111,98,77,61,61,60,56,55,49
2014/01/26,淡水,PM2.5,26,27,23,47,96,102,73,61,59,58,62,65,68,69,62,59,53,39,31,26,20,19,16,14
2014/01/26,淡水,SO2,2.9,3.3,2.6,5.5,5.7,4.6,4.2,4,3.8,4.1,3.9,3.6,3.4,3.3,2.6,2.8,2,1.5,1.3,1.4,1.2,1.2,1,1
2014/01/26,淡水,UVB,0,0,0,0,0,0,0,0.1,0.3,0.7,1.1,1,0.9,0.4,0.2,0.1,0,0,0,0,0,0,0,0
2014/01/27,淡水,CO,0.13,0.12,0.12,0.12,0.12,0.13,0.16,0.28,0.2,0.17,0.17,0.17,0.15,0.14,0.14,0.16,0.2,0.3,0.26,0.44,0.45,0.34,0.16,0.17
2014/01/27,淡水,NO,0.8,0.8,0.9,0.7,0.8,0.6,1.1,2.1,1.9,1.5,1.9,1.7,1.2,1,1,1.1,1.1,1.8,1.2,2.1,2.4,2,1.1,0.9
2014/01/27,淡水,NO2,2,1.6,1.4,1,1.1,1.2,4.7,12,6.4,4.4,4.1,3.2,1.7,1.5,2.5,3.3,5.6,12,7.9,18,18,14,3.2,3.8
2014/01/27,淡水,NOx,2.9,2.4,2.3,1.7,1.9,1.8,5.8,14,8.3,5.8,6,5,2.9,2.4,3.5,4.4,6.7,13,9,20,20,16,4.3,4.7
2014/01/27,淡水,O3,44,44,43,43,42,41,38,31,36,40,42,44,47,46,46,46,44,36,41,31,31,35,46,42
2014/01/27,淡水,PM10,44,44,45,43,40,39,37,40,45,43,40,39,40,40,39,40,39,37,35,38,38,37,33,27
2014/01/27,淡水,PM2.5,14,12,10,13,13,11,13,15,13,12,16,16,14,14,13,14,15,12,11,13,13,13,13,11
2014/01/27,淡水,SO2,1,0.6,0.5,0.6,0.7,0.7,0.7,0.7,0.7,0.7,0.9,1,1.4,1.4,1,1,1,1,0.8,1.1,1.1,1.8,1,1.9
2014/01/27,淡水,UVB,0,0,0,0,0,0,0,0.2,0.9,2.3,3.6,4.8,5,4.1,2.7,1.3,0.4,0,0,0,0,0,0,0
2014/01/28,淡水,CO,0.21,0.24,0.25,0.22,0.24,0.29,0.37,0.7,0.77,0.17,0.15#,0.15,0.15,0.16,0.22,0.21,0.2,0.27,0.23,0.17,0.15,0.15,0.15,0.14
2014/01/28,淡水,NO,0.7,0.9,0.9,1.2,0.9,1,1.7,18,19,1.8,1#,0.9,1.1,1,1.5,1.7,1,0.9,1,1,0.9,0.9,0.9,0.8
2014/01/28,淡水,NO2,7.7,10,11,12,16,19,27,36,37,6.8,3.5#,4,3.8,4.5,7.7,8.1,4.9,9.9,8.1,4.8,4.2,3.3,3.3,3.3
2014/01/28,淡水,NOx,8.4,11,12,13,16,20,28,54,56,8.6,4.5#,4.9,4.9,5.5,9.2,9.8,5.9,11,9.1,5.8,5.1,4.3,4.1,4
2014/01/28,淡水,O3,36,31,28,26,22,17,11,5.3,10,40,43#,45,48,51,47,45,46,37,42,46,46,46,44,44
2014/01/28,淡水,PM10,29,33,32,33,33,33,35,37,42,37,,24,27,33,34,35,34,28,27,28,28,27,28,32
2014/01/28,淡水,PM2.5,11,9,6,8,11,11,12,14,15,13,,14,12,12,13,15,15,14,14,8,6,7,8,9
2014/01/28,淡水,SO2,2.5,3.7,3.5,3.5,3.4,4.4,4.7,4.9,4.8,2.9,2.6#,4.1,3.5,3.2,3.5,3.5,3.5,3.1,2.9,3.1,3.5,2.7,2.9,2.7
2014/01/28,淡水,UVB,0,0,0,0,0,0,0,0.2,0.9,2.4,3.9,4.9,4.9,4.1,2.8,1.3,0.4,0,0,0,0,0,0,0
2014/01/29,淡水,CO,0.13,0.19,0.19,0.19,0.18,0.27,0.46,0.81,0.8,0.2,0.17,0.21,0.26,0.26,0.28,0.22,0.16,0.16,0.15,0.19,0.19,0.17,0.22,0.36
2014/01/29,淡水,NO,0.9,0.7,1,1.1,1.2,1.3,7.7,19,15,1.5,1.2,1.3,2.1,1.9,2.1,1.7,1.3,1,0.9,1.2,1.2,0.8,1.2,1
2014/01/29,淡水,NO2,2.5,4.9,6.3,8,4.7,11,23,30,32,5.5,3.2,4.3,7,7.4,8.1,5.7,7,4.7,9.4,11,10,7.7,14,18
2014/01/29,淡水,NOx,3.4,5.6,7.3,9.2,5.9,12,30,49,47,7.1,4.4,5.6,9.2,9.3,10,7.4,8.3,5.7,10,12,12,8.5,15,19
2014/01/29,淡水,O3,45,42,40,36,38,29,16,8.2,13,41,46,46,43,42,40,41,40,43,35,34,32,34,23,15
2014/01/29,淡水,PM10,28,28,28,28,28,28,32,37,40,35,32,31,33,39,45,44,44,43,38,45,49,46,53,59
2014/01/29,淡水,PM2.5,10,15,16,14,10,10,11,13,20,17,13,14,15,16,15,17,18,15,13,10,12,18,24,30
2014/01/29,淡水,SO2,2.2,2.5,1.9,1.7,2,2.5,2.8,4.9,4.9,3.1,2.5,2.5,2.5,2.2,2.2,2.1,2.3,2.1,3.1,2.6,1.8,2.5,5.3,4.1
2014/01/29,淡水,UVB,0,0,0,0,0,0,0,0.2,0.9,2.3,3.7,4.7,4.8,3.9,2.5,1.2,0.3,0,0,0,0,0,0,0
2014/01/30,淡水,CO,0.83,0.74,0.69,0.83,0.74,0.66,0.71,0.66,0.66,0.7,0.56,0.43,0.3,0.37,0.29,0.25,0.27,0.31,0.31,0.87,1,0.97,0.83,0.91
2014/01/30,淡水,NO,15,18,24,19,7.4,18,21,13,9.1,9.2,15,13,5.2,8,3.7,2.7,3.7,2,1.8,9.5,14,13,3.9,4
2014/01/30,淡水,NO2,26,31,31,28,26,31,30,27,27,29,30,29,18,29,15,11,31,15,14,32,37,38,36,46
2014/01/30,淡水,NOx,41,48,55,47,34,49,51,40,36,38,45,42,24,37,19,14,35,17,16,42,51,50,40,50
2014/01/30,淡水,O3,3.7,2.4,2.3,2.5,3,2.3,2.4,4.7,13,22,20,25,39,39,56,56,43,47,40,9.6,6.8,5.9,13,8.6
2014/01/30,淡水,PM10,57,54,53,55,51,53,60,62,64,71,84,88,68,61,66,61,62,67,68,93,114,105,104,105
2014/01/30,淡水,PM2.5,33,33,32,29,26,28,33,34,33,41,57,56,43,42,44,42,42,41,43,62,71,64,62,66
2014/01/30,淡水,SO2,2.6,5.8,5.9,3,2.1,4.4,3.4,2.5,2.7,4,8.9,14,11,13,5.8,5,7.8,3,2.6,2.6,2.9,2.6,3.7,5.1
2014/01/30,淡水,UVB,0,0,0,0,0,0,0,0.2,0.9,2,3.2,4.2,4.4,3.8,2.5,1.2,0.3,0,0,0,0,0,0,0
2014/01/31,淡水,CO,0.99,1.27,0.76,0.25,0.39,0.42,0.35,0.44,0.39,0.2,0.2,0.2,0.2,0.2,0.21,0.2,0.21,0.21,0.21,0.19,0.21,0.26,0.27,0.26
2014/01/31,淡水,NO,8.2,20,8.1,1.4,1.5,1.5,1.4,2.6,3.4,1.9,1.5,1.7,1.4,1.6,1.8,1.5,1.4,1.2,1.4,1.4,1.3,1.3,1.3,1.5
2014/01/31,淡水,NO2,49,49,35,3,9.2,13,9.3,19,13,3.2,3.4,3.3,3.4,3.4,4,3.6,4.3,4.1,3.8,3.3,3.4,7.1,7.4,7
2014/01/31,淡水,NOx,57,69,43,4.4,11,14,11,21,17,5.1,4.9,5,4.8,5,5.7,5.1,5.7,5.3,5.1,4.7,4.7,8.4,8.7,8.5
2014/01/31,淡水,O3,3.4,3.6,24,52,40,33,38,28,34,48,48,50,51,50,49,50,49,49,49,50,48,42,41,40
2014/01/31,淡水,PM10,106,122,115,68,45,54,55,54,55,45,38,42,42,42,42,38,38,34,31,32,33,38,42,40
2014/01/31,淡水,PM2.5,74,85,77,46,30,33,34,33,33,28,26,24,21,19,18,20,23,22,22,22,20,22,28,27
2014/01/31,淡水,SO2,4.9,4.7,3,1.7,1.7,1.8,1.8,1.8,2.1,1.6,1.4,1.4,1.4,1.2,1.3,1.2,1.3,1.1,1,1,1.1,1.3,1.2,1.2
2014/01/31,淡水,UVB,0,0,0,0,0,0,0,0.3,1,2.7,4.2,5.4,5.5,4.6,3.1,1.5,0.4,0,0,0,0,0,0,0
2014/02/01,淡水,CO,0.22,0.19,0.24,0.36,0.44,0.44,0.66,0.6,0.43,0.36,0.38,0.41,0.42,0.43,0.35,0.29,0.27,0.3,0.42,0.34,0.63,0.63,0.68,0.92
2014/02/01,淡水,NO,1.3,1.4,1.3,1.6,2.3,1.9,4.5,9,3.7,2.5,3.4,9.9,5.9,9.2,15,19,8.1,10,52,14,9.2,3.7,2.7,7.7
2014/02/01,淡水,NO2,6.5,5,4.3,12,19,15,24,22,15,9,15,30,27,37,41,42,37,47,57,48,37,30,31,42
2014/02/01,淡水,NOx,7.7,6.4,5.6,14,21,17,28,31,18,12,18,40,33,46,56,61,45,57,109,62,46,33,33,50
2014/02/01,淡水,O3,38,37,33,25,13,11,2.9,9.4,30,46,43,33,47,44,31,23,25,12,2.2,2.5,7.9,16,13,2.6
2014/02/01,淡水,PM10,37,34,35,62,87,71,57,68,83,87,86,90,88,92,90,71,59,56,59,56,55,54,45,55
2014/02/01,淡水,PM2.5,22,17,20,37,50,42,36,39,47,56,59,60,60,57,53,46,38,37,38,37,34,33,29,33
2014/02/01,淡水,SO2,1.1,1.7,2.2,3.3,3.7,2.1,2,2.8,5,5.6,4.6,6.9,6.1,6.8,6.6,7,5.5,5,6.2,6.4,4.9,2.5,2.6,2.7
2014/02/01,淡水,UVB,0,0,0,0,0,0,0,0.3,1,2.5,3.9,5.2,5.3,4.5,3,1.5,0.4,0,0,0,0,0,0,0
2014/02/02,淡水,CO,0.92,1,0.84,0.8,0.53,0.47,0.42,0.45,0.46,0.43,0.36,0.38,0.35,0.31,0.24,0.26,0.3,0.44,0.42,0.48,0.84,0.77,0.67,0.4
2014/02/02,淡水,NO,10,15,9.2,5.7,1.4,1.4,1.5,3.3,5,4.9,4.2,25,11,12,3.2,6.4,12,8.4,54,65,67,44,8.7,1.8
2014/02/02,淡水,NO2,41,38,36,30,23,20,17,18,17,17,18,36,33,30,17,26,37,33,52,51,48,39,25,15
2014/02/02,淡水,NOx,51,53,45,36,24,21,19,21,22,21,22,61,44,42,20,33,49,41,106,116,115,82,34,17
2014/02/02,淡水,O3,2.3,2.4,2.8,5.2,8.9,9,9.9,11,17,26,32,17,28,30,39,30,17,19,2,2.1,2.4,2.7,6.7,13
2014/02/02,淡水,PM10,68,68,61,54,50,43,38,37,37,42,43,51,59,56,53,48,54,60,68,73,70,71,53,26
2014/02/02,淡水,PM2.5,40,43,42,38,33,29,24,24,26,23,21,23,26,29,30,31,29,31,37,41,40,43,31,12
2014/02/02,淡水,SO2,2.8,2.3,2.2,2,1.5,1.7,1.6,1.6,2.6,2.6,3.9,4.6,6.4,4.4,5.1,3.7,2.4,8.8,9.6,7.1,5.4,4.3,1.8,1.5
2014/02/02,淡水,UVB,0,0,0,0,0,0,0,0.3,1.1,2.7,3.1,3,2.9,3,1.8,1,0.2,0,0,0,0,0,0,0
2014/02/03,淡水,CO,0.47,0.4,0.4,0.44,0.32,0.23,0.4,0.3,0.23,0.18,0.18,0.19,0.2,0.21,0.28,0.28,0.31,0.44,0.37,0.28,0.41,0.51,0.56,0.56
2014/02/03,淡水,NO,3.4,2.8,2.4,1.4,1,0.6,3.9,1.8,1.6,1.2,3.6,5.7,5.5,2.5,1.7,1.5,1,1.3,1.1,1,0.8,0.6,0.5,0.5
2014/02/03,淡水,NO2,19,17,15,19,18,10,18,13,8.3,6.3,12,17,17,7.7,8.4,8.9,9.2,15,8.8,6.4,5.6,4.8,5,4.4
2014/02/03,淡水,NOx,22,20,17,20,19,11,22,15,9.8,7.6,15,23,23,10,10,10,10,17,9.9,7.4,6.3,5.4,5.5,4.9
2014/02/03,淡水,O3,11,11,9.9,7.9,9.2,23,16,20,26,31,31,31,34,40,42,44,46,40,45,49,54,57,57,54
2014/02/03,淡水,PM10,22,27,31,31,32,34,49,56,50,46,43,46,54,50,39,42,44,50,53,50,68,90,89,75
2014/02/03,淡水,PM2.5,8,11,15,17,21,25,33,40,34,30,26,21,24,25,20,20,21,25,26,27,40,50,49,43
2014/02/03,淡水,SO2,1.4,1.7,1.8,1.9,2.9,3.7,3.5,3.2,3.3,3.6,4,3.6,3.2,2.6,2.6,2.9,2.6,2.8,2.2,2,1.9,1.8,1.8,1.8
2014/02/03,淡水,UVB,0,0,0,0,0,0,0,0.3,1,2.7,4.1,5.5,5.6,4.8,3.2,1.5,0.4,0,0,0,0,0,0,0
2014/02/04,淡水,CO,0.49,0.39,0.32,0.31,0.33,0.31,0.3,0.33,0.34,0.35,0.38,0.4,0.43,0.43,0.41,0.41,0.42,0.38,0.33,0.28,0.25,0.23,0.22,0.22
2014/02/04,淡水,NO,0.4,0.5,0.3,0.6,0.6,0.6,0.5,0.8,0.9,1,1.2,1.3,1.1,1.2,1,1.1,1,0.8,0.7,0.6,0.7,0.6,0.3,0.7
2014/02/04,淡水,NO2,4.1,3.5,3.1,1.5,1.4,1.4,1.6,2.2,2.8,2.7,3.4,3.1,3.1,3.1,3.4,3.3,4.5,4.2,2.9,3.2,2.4,2,1.9,2
2014/02/04,淡水,NOx,4.5,3.9,3.4,2.1,1.9,2,2.1,3,3.7,3.7,4.5,4.4,4.3,4.3,4.3,4.4,5.5,5.1,3.6,3.8,3.1,2.5,2.2,2.6
2014/02/04,淡水,O3,54,53,48,46,46,47,46,46,45,45,45,46,44,43,42,42,40,39,41,41,42,44,41,41
2014/02/04,淡水,PM10,61,54,46,43,40,44,43,38,43,40,37,32,27,24,20,21,24,21,20,17,20,20,16,13
2014/02/04,淡水,PM2.5,37,31,23,20,19,20,20,19,19,20,19,15,13,14,11,6,11,11,11,12,11,7,8,11
2014/02/04,淡水,SO2,1.7,1.5,1.5,1.5,1.6,1.5,1.4,1.4,1.5,1.5,1.6,1.6,1.6,1.4,1.3,1.3,1.3,1.4,1.3,1.3,1.3,1.3,1.3,1.4
2014/02/04,淡水,UVB,0,0,0,0,0,0,0,0.2,0.8,1.7,2.4,3.4,2.4,1.7,1.3,0.7,0.2,0,0,0,0,0,0,0
2014/02/05,淡水,CO,0.22,0.21,0.2,0.18,0.2,0.18,0.2,0.41,0.4,0.52,0.39,0.32,0.26,0.2,0.21,0.23,0.24,0.25,0.24,0.29,0.28,0.34,0.56,0.94
2014/02/05,淡水,NO,0.5,0.5,0.6,1.6,1.8,1.8,1.6,3.3,3,6.6,4,3,2.6,2,1.6,1.6,1.9,1.6,1.6,1.8,1.8,1.8,1.9,11
